% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
1.55421	1	1	3	3.3412e-14	70.4386	0
1.55421	1	2	2	2.24556e-13	473.406	0
1.55421	1	3	1	5.91087e-14	124.612	0
1.55521	1	1	3	3.34128e-14	70.4404	0
1.55521	1	2	2	2.24559e-13	473.412	0
1.55521	1	3	1	5.91024e-14	124.599	0
1.55621	1	1	3	3.34137e-14	70.4422	0
1.55621	1	2	2	2.24562e-13	473.418	0
1.55621	1	3	1	5.90962e-14	124.586	0
1.55721	1	1	3	3.34145e-14	70.444	0
1.55721	1	2	2	2.24565e-13	473.424	0
1.55721	1	3	1	5.909e-14	124.573	0
1.55821	1	1	3	3.34153e-14	70.4457	0
1.55821	1	2	2	2.24568e-13	473.43	0
1.55821	1	3	1	5.90838e-14	124.56	0
1.55921	1	1	3	3.34162e-14	70.4475	0
1.55921	1	2	2	2.24571e-13	473.436	0
1.55921	1	3	1	5.90776e-14	124.546	0
1.56021	1	1	3	3.3417e-14	70.4493	0
1.56021	1	2	2	2.24574e-13	473.443	0
1.56021	1	3	1	5.90713e-14	124.533	0
1.56121	1	1	3	3.34179e-14	70.451	0
1.56121	1	2	2	2.24576e-13	473.449	0
1.56121	1	3	1	5.90651e-14	124.52	0
1.56221	1	1	3	3.34187e-14	70.4528	0
1.56221	1	2	2	2.24579e-13	473.455	0
1.56221	1	3	1	5.90589e-14	124.507	0
1.56321	1	1	3	3.34195e-14	70.4546	0
1.56321	1	2	2	2.24582e-13	473.461	0
1.56321	1	3	1	5.90527e-14	124.494	0
1.56421	1	1	3	3.34204e-14	70.4564	0
1.56421	1	2	2	2.24585e-13	473.467	0
1.56421	1	3	1	5.90465e-14	124.481	0
1.56521	1	1	3	3.34212e-14	70.4581	0
1.56521	1	2	2	2.24588e-13	473.473	0
1.56521	1	3	1	5.90403e-14	124.468	0
1.56621	1	1	3	3.34221e-14	70.4599	0
1.56621	1	2	2	2.24591e-13	473.479	0
1.56621	1	3	1	5.90341e-14	124.455	0
1.56721	1	1	3	3.34229e-14	70.4617	0
1.56721	1	2	2	2.24594e-13	473.485	0
1.56721	1	3	1	5.90278e-14	124.442	0
1.56821	1	1	3	3.34238e-14	70.4635	0
1.56821	1	2	2	2.24597e-13	473.491	0
1.56821	1	3	1	5.90216e-14	124.429	0
1.56921	1	1	3	3.34246e-14	70.4652	0
1.56921	1	2	2	2.24599e-13	473.497	0
1.56921	1	3	1	5.90154e-14	124.415	0
1.57021	1	1	3	3.34254e-14	70.467	0
1.57021	1	2	2	2.24602e-13	473.503	0
1.57021	1	3	1	5.90092e-14	124.402	0
1.57121	1	1	3	3.34263e-14	70.4688	0
1.57121	1	2	2	2.24605e-13	473.509	0
1.57121	1	3	1	5.9003e-14	124.389	0
1.57221	1	1	3	3.34271e-14	70.4706	0
1.57221	1	2	2	2.24608e-13	473.515	0
1.57221	1	3	1	5.89968e-14	124.376	0
1.57321	1	1	3	3.3428e-14	70.4723	0
1.57321	1	2	2	2.24611e-13	473.521	0
1.57321	1	3	1	5.89906e-14	124.363	0
1.57421	1	1	3	3.34288e-14	70.4741	0
1.57421	1	2	2	2.24614e-13	473.527	0
1.57421	1	3	1	5.89844e-14	124.35	0
1.57521	1	1	3	3.34296e-14	70.4759	0
1.57521	1	2	2	2.24617e-13	473.533	0
1.57521	1	3	1	5.89782e-14	124.337	0
1.57621	1	1	3	3.34305e-14	70.4776	0
1.57621	1	2	2	2.24619e-13	473.539	0
1.57621	1	3	1	5.8972e-14	124.324	0
1.57721	1	1	3	3.34313e-14	70.4794	0
1.57721	1	2	2	2.24622e-13	473.545	0
1.57721	1	3	1	5.89658e-14	124.311	0
1.57821	1	1	3	3.34322e-14	70.4812	0
1.57821	1	2	2	2.24625e-13	473.551	0
1.57821	1	3	1	5.89596e-14	124.298	0
1.57921	1	1	3	3.3433e-14	70.483	0
1.57921	1	2	2	2.24628e-13	473.557	0
1.57921	1	3	1	5.89534e-14	124.285	0
1.58021	1	1	3	3.34339e-14	70.4847	0
1.58021	1	2	2	2.24631e-13	473.563	0
1.58021	1	3	1	5.89472e-14	124.272	0
1.58121	1	1	3	3.34347e-14	70.4865	0
1.58121	1	2	2	2.24634e-13	473.569	0
1.58121	1	3	1	5.8941e-14	124.259	0
1.58221	1	1	3	3.34355e-14	70.4883	0
1.58221	1	2	2	2.24636e-13	473.575	0
1.58221	1	3	1	5.89348e-14	124.245	0
1.58321	1	1	3	3.34364e-14	70.4901	0
1.58321	1	2	2	2.24639e-13	473.581	0
1.58321	1	3	1	5.89286e-14	124.232	0
1.58421	1	1	3	3.34372e-14	70.4918	0
1.58421	1	2	2	2.24642e-13	473.587	0
1.58421	1	3	1	5.89224e-14	124.219	0
1.58521	1	1	3	3.34381e-14	70.4936	0
1.58521	1	2	2	2.24645e-13	473.593	0
1.58521	1	3	1	5.89162e-14	124.206	0
1.58621	1	1	3	3.34389e-14	70.4954	0
1.58621	1	2	2	2.24648e-13	473.599	0
1.58621	1	3	1	5.891e-14	124.193	0
1.58721	1	1	3	3.34397e-14	70.4972	0
1.58721	1	2	2	2.2465e-13	473.605	0
1.58721	1	3	1	5.89038e-14	124.18	0
1.58821	1	1	3	3.34406e-14	70.4989	0
1.58821	1	2	2	2.24653e-13	473.611	0
1.58821	1	3	1	5.88976e-14	124.167	0
1.58921	1	1	3	3.34414e-14	70.5007	0
1.58921	1	2	2	2.24656e-13	473.617	0
1.58921	1	3	1	5.88914e-14	124.154	0
1.59021	1	1	3	3.34423e-14	70.5025	0
1.59021	1	2	2	2.24659e-13	473.623	0
1.59021	1	3	1	5.88852e-14	124.141	0
1.59121	1	1	3	3.34431e-14	70.5043	0
1.59121	1	2	2	2.24662e-13	473.628	0
1.59121	1	3	1	5.88791e-14	124.128	0
1.59221	1	1	3	3.3444e-14	70.506	0
1.59221	1	2	2	2.24664e-13	473.634	0
1.59221	1	3	1	5.88729e-14	124.115	0
1.59321	1	1	3	3.34448e-14	70.5078	0
1.59321	1	2	2	2.24667e-13	473.64	0
1.59321	1	3	1	5.88667e-14	124.102	0
1.59421	1	1	3	3.34456e-14	70.5096	0
1.59421	1	2	2	2.2467e-13	473.646	0
1.59421	1	3	1	5.88605e-14	124.089	0
1.59521	1	1	3	3.34465e-14	70.5114	0
1.59521	1	2	2	2.24673e-13	473.652	0
1.59521	1	3	1	5.88543e-14	124.076	0
1.59621	1	1	3	3.34473e-14	70.5131	0
1.59621	1	2	2	2.24676e-13	473.658	0
1.59621	1	3	1	5.88481e-14	124.063	0
1.59721	1	1	3	3.34482e-14	70.5149	0
1.59721	1	2	2	2.24678e-13	473.664	0
1.59721	1	3	1	5.88419e-14	124.05	0
1.59821	1	1	3	3.3449e-14	70.5167	0
1.59821	1	2	2	2.24681e-13	473.67	0
1.59821	1	3	1	5.88358e-14	124.037	0
1.59921	1	1	3	3.34498e-14	70.5185	0
1.59921	1	2	2	2.24684e-13	473.675	0
1.59921	1	3	1	5.88296e-14	124.024	0
1.60021	1	1	3	3.34507e-14	70.5202	0
1.60021	1	2	2	2.24687e-13	473.681	0
1.60021	1	3	1	5.88234e-14	124.011	0
1.60121	1	1	3	3.34515e-14	70.522	0
1.60121	1	2	2	2.2469e-13	473.687	0
1.60121	1	3	1	5.88172e-14	123.998	0
1.60221	1	1	3	3.34524e-14	70.5238	0
1.60221	1	2	2	2.24692e-13	473.693	0
1.60221	1	3	1	5.8811e-14	123.985	0
1.60321	1	1	3	3.34532e-14	70.5256	0
1.60321	1	2	2	2.24695e-13	473.699	0
1.60321	1	3	1	5.88049e-14	123.972	0
1.60421	1	1	3	3.34541e-14	70.5273	0
1.60421	1	2	2	2.24698e-13	473.705	0
1.60421	1	3	1	5.87987e-14	123.959	0
1.60521	1	1	3	3.34549e-14	70.5291	0
1.60521	1	2	2	2.24701e-13	473.711	0
1.60521	1	3	1	5.87925e-14	123.945	0
1.60621	1	1	3	3.34557e-14	70.5309	0
1.60621	1	2	2	2.24703e-13	473.716	0
1.60621	1	3	1	5.87863e-14	123.932	0
1.60721	1	1	3	3.34566e-14	70.5327	0
1.60721	1	2	2	2.24706e-13	473.722	0
1.60721	1	3	1	5.87802e-14	123.919	0
1.60821	1	1	3	3.34574e-14	70.5344	0
1.60821	1	2	2	2.24709e-13	473.728	0
1.60821	1	3	1	5.8774e-14	123.906	0
1.60921	1	1	3	3.34583e-14	70.5362	0
1.60921	1	2	2	2.24712e-13	473.734	0
1.60921	1	3	1	5.87678e-14	123.893	0
1.61021	1	1	3	3.34591e-14	70.538	0
1.61021	1	2	2	2.24714e-13	473.74	0
1.61021	1	3	1	5.87616e-14	123.88	0
1.61121	1	1	3	3.346e-14	70.5398	0
1.61121	1	2	2	2.24717e-13	473.745	0
1.61121	1	3	1	5.87555e-14	123.867	0
1.61221	1	1	3	3.34608e-14	70.5415	0
1.61221	1	2	2	2.2472e-13	473.751	0
1.61221	1	3	1	5.87493e-14	123.854	0
1.61321	1	1	3	3.34616e-14	70.5433	0
1.61321	1	2	2	2.24723e-13	473.757	0
1.61321	1	3	1	5.87431e-14	123.841	0
1.61421	1	1	3	3.34625e-14	70.5451	0
1.61421	1	2	2	2.24725e-13	473.763	0
1.61421	1	3	1	5.8737e-14	123.828	0
1.61521	1	1	3	3.34633e-14	70.5469	0
1.61521	1	2	2	2.24728e-13	473.769	0
1.61521	1	3	1	5.87308e-14	123.815	0
1.61621	1	1	3	3.34642e-14	70.5486	0
1.61621	1	2	2	2.24731e-13	473.774	0
1.61621	1	3	1	5.87246e-14	123.802	0
1.61721	1	1	3	3.3465e-14	70.5504	0
1.61721	1	2	2	2.24734e-13	473.78	0
1.61721	1	3	1	5.87185e-14	123.789	0
1.61821	1	1	3	3.34658e-14	70.5522	0
1.61821	1	2	2	2.24736e-13	473.786	0
1.61821	1	3	1	5.87123e-14	123.776	0
1.61921	1	1	3	3.34667e-14	70.554	0
1.61921	1	2	2	2.24739e-13	473.792	0
1.61921	1	3	1	5.87061e-14	123.763	0
1.62021	1	1	3	3.34675e-14	70.5558	0
1.62021	1	2	2	2.24742e-13	473.797	0
1.62021	1	3	1	5.87e-14	123.75	0
1.62121	1	1	3	3.34684e-14	70.5575	0
1.62121	1	2	2	2.24745e-13	473.803	0
1.62121	1	3	1	5.86938e-14	123.737	0
1.62221	1	1	3	3.34692e-14	70.5593	0
1.62221	1	2	2	2.24747e-13	473.809	0
1.62221	1	3	1	5.86876e-14	123.724	0
1.62321	1	1	3	3.34701e-14	70.5611	0
1.62321	1	2	2	2.2475e-13	473.814	0
1.62321	1	3	1	5.86815e-14	123.711	0
1.62421	1	1	3	3.34709e-14	70.5629	0
1.62421	1	2	2	2.24753e-13	473.82	0
1.62421	1	3	1	5.86753e-14	123.698	0
1.62521	1	1	3	3.34717e-14	70.5646	0
1.62521	1	2	2	2.24755e-13	473.826	0
1.62521	1	3	1	5.86692e-14	123.685	0
1.62621	1	1	3	3.34726e-14	70.5664	0
1.62621	1	2	2	2.24758e-13	473.832	0
1.62621	1	3	1	5.8663e-14	123.672	0
1.62721	1	1	3	3.34734e-14	70.5682	0
1.62721	1	2	2	2.24761e-13	473.837	0
1.62721	1	3	1	5.86568e-14	123.659	0
1.62821	1	1	3	3.34743e-14	70.57	0
1.62821	1	2	2	2.24763e-13	473.843	0
1.62821	1	3	1	5.86507e-14	123.647	0
1.62921	1	1	3	3.34751e-14	70.5717	0
1.62921	1	2	2	2.24766e-13	473.849	0
1.62921	1	3	1	5.86445e-14	123.634	0
1.63021	1	1	3	3.3476e-14	70.5735	0
1.63021	1	2	2	2.24769e-13	473.854	0
1.63021	1	3	1	5.86384e-14	123.621	0
1.63121	1	1	3	3.34768e-14	70.5753	0
1.63121	1	2	2	2.24772e-13	473.86	0
1.63121	1	3	1	5.86322e-14	123.608	0
1.63221	1	1	3	3.34776e-14	70.5771	0
1.63221	1	2	2	2.24774e-13	473.866	0
1.63221	1	3	1	5.86261e-14	123.595	0
1.63321	1	1	3	3.34785e-14	70.5789	0
1.63321	1	2	2	2.24777e-13	473.871	0
1.63321	1	3	1	5.86199e-14	123.582	0
1.63421	1	1	3	3.34793e-14	70.5806	0
1.63421	1	2	2	2.2478e-13	473.877	0
1.63421	1	3	1	5.86138e-14	123.569	0
1.63521	1	1	3	3.34802e-14	70.5824	0
1.63521	1	2	2	2.24782e-13	473.883	0
1.63521	1	3	1	5.86076e-14	123.556	0
1.63621	1	1	3	3.3481e-14	70.5842	0
1.63621	1	2	2	2.24785e-13	473.888	0
1.63621	1	3	1	5.86015e-14	123.543	0
1.63721	1	1	3	3.34819e-14	70.586	0
1.63721	1	2	2	2.24788e-13	473.894	0
1.63721	1	3	1	5.85953e-14	123.53	0
1.63821	1	1	3	3.34827e-14	70.5877	0
1.63821	1	2	2	2.2479e-13	473.9	0
1.63821	1	3	1	5.85892e-14	123.517	0
1.63921	1	1	3	3.34835e-14	70.5895	0
1.63921	1	2	2	2.24793e-13	473.905	0
1.63921	1	3	1	5.8583e-14	123.504	0
1.64021	1	1	3	3.34844e-14	70.5913	0
1.64021	1	2	2	2.24796e-13	473.911	0
1.64021	1	3	1	5.85769e-14	123.491	0
1.64121	1	1	3	3.34852e-14	70.5931	0
1.64121	1	2	2	2.24798e-13	473.917	0
1.64121	1	3	1	5.85707e-14	123.478	0
1.64221	1	1	3	3.34861e-14	70.5948	0
1.64221	1	2	2	2.24801e-13	473.922	0
1.64221	1	3	1	5.85646e-14	123.465	0
1.64321	1	1	3	3.34869e-14	70.5966	0
1.64321	1	2	2	2.24804e-13	473.928	0
1.64321	1	3	1	5.85585e-14	123.452	0
1.64421	1	1	3	3.34878e-14	70.5984	0
1.64421	1	2	2	2.24806e-13	473.933	0
1.64421	1	3	1	5.85523e-14	123.439	0
1.64521	1	1	3	3.34886e-14	70.6002	0
1.64521	1	2	2	2.24809e-13	473.939	0
1.64521	1	3	1	5.85462e-14	123.426	0
1.64621	1	1	3	3.34894e-14	70.602	0
1.64621	1	2	2	2.24812e-13	473.945	0
1.64621	1	3	1	5.854e-14	123.413	0
1.64721	1	1	3	3.34903e-14	70.6037	0
1.64721	1	2	2	2.24814e-13	473.95	0
1.64721	1	3	1	5.85339e-14	123.4	0
1.64821	1	1	3	3.34911e-14	70.6055	0
1.64821	1	2	2	2.24817e-13	473.956	0
1.64821	1	3	1	5.85278e-14	123.387	0
1.64921	1	1	3	3.3492e-14	70.6073	0
1.64921	1	2	2	2.2482e-13	473.961	0
1.64921	1	3	1	5.85216e-14	123.374	0
1.65021	1	1	3	3.34928e-14	70.6091	0
1.65021	1	2	2	2.24822e-13	473.967	0
1.65021	1	3	1	5.85155e-14	123.361	0
1.65121	1	1	3	3.34937e-14	70.6108	0
1.65121	1	2	2	2.24825e-13	473.972	0
1.65121	1	3	1	5.85093e-14	123.349	0
1.65221	1	1	3	3.34945e-14	70.6126	0
1.65221	1	2	2	2.24828e-13	473.978	0
1.65221	1	3	1	5.85032e-14	123.336	0
1.65321	1	1	3	3.34954e-14	70.6144	0
1.65321	1	2	2	2.2483e-13	473.984	0
1.65321	1	3	1	5.84971e-14	123.323	0
1.65421	1	1	3	3.34962e-14	70.6162	0
1.65421	1	2	2	2.24833e-13	473.989	0
1.65421	1	3	1	5.84909e-14	123.31	0
1.65521	1	1	3	3.3497e-14	70.618	0
1.65521	1	2	2	2.24835e-13	473.995	0
1.65521	1	3	1	5.84848e-14	123.297	0
1.65621	1	1	3	3.34979e-14	70.6197	0
1.65621	1	2	2	2.24838e-13	474	0
1.65621	1	3	1	5.84787e-14	123.284	0
1.65721	1	1	3	3.34987e-14	70.6215	0
1.65721	1	2	2	2.24841e-13	474.006	0
1.65721	1	3	1	5.84725e-14	123.271	0
1.65821	1	1	3	3.34996e-14	70.6233	0
1.65821	1	2	2	2.24843e-13	474.011	0
1.65821	1	3	1	5.84664e-14	123.258	0
1.65921	1	1	3	3.35004e-14	70.6251	0
1.65921	1	2	2	2.24846e-13	474.017	0
1.65921	1	3	1	5.84603e-14	123.245	0
1.66021	1	1	3	3.35013e-14	70.6269	0
1.66021	1	2	2	2.24849e-13	474.022	0
1.66021	1	3	1	5.84542e-14	123.232	0
1.66121	1	1	3	3.35021e-14	70.6286	0
1.66121	1	2	2	2.24851e-13	474.028	0
1.66121	1	3	1	5.8448e-14	123.219	0
1.66221	1	1	3	3.35029e-14	70.6304	0
1.66221	1	2	2	2.24854e-13	474.033	0
1.66221	1	3	1	5.84419e-14	123.206	0
1.66321	1	1	3	3.35038e-14	70.6322	0
1.66321	1	2	2	2.24856e-13	474.039	0
1.66321	1	3	1	5.84358e-14	123.193	0
1.66421	1	1	3	3.35046e-14	70.634	0
1.66421	1	2	2	2.24859e-13	474.044	0
1.66421	1	3	1	5.84297e-14	123.181	0
1.66521	1	1	3	3.35055e-14	70.6357	0
1.66521	1	2	2	2.24862e-13	474.05	0
1.66521	1	3	1	5.84235e-14	123.168	0
1.66621	1	1	3	3.35063e-14	70.6375	0
1.66621	1	2	2	2.24864e-13	474.055	0
1.66621	1	3	1	5.84174e-14	123.155	0
1.66721	1	1	3	3.35072e-14	70.6393	0
1.66721	1	2	2	2.24867e-13	474.061	0
1.66721	1	3	1	5.84113e-14	123.142	0
1.66821	1	1	3	3.3508e-14	70.6411	0
1.66821	1	2	2	2.24869e-13	474.066	0
1.66821	1	3	1	5.84052e-14	123.129	0
1.66921	1	1	3	3.35089e-14	70.6429	0
1.66921	1	2	2	2.24872e-13	474.072	0
1.66921	1	3	1	5.83991e-14	123.116	0
1.67021	1	1	3	3.35097e-14	70.6446	0
1.67021	1	2	2	2.24874e-13	474.077	0
1.67021	1	3	1	5.83929e-14	123.103	0
1.67121	1	1	3	3.35105e-14	70.6464	0
1.67121	1	2	2	2.24877e-13	474.083	0
1.67121	1	3	1	5.83868e-14	123.09	0
1.67221	1	1	3	3.35114e-14	70.6482	0
1.67221	1	2	2	2.2488e-13	474.088	0
1.67221	1	3	1	5.83807e-14	123.077	0
1.67321	1	1	3	3.35122e-14	70.65	0
1.67321	1	2	2	2.24882e-13	474.093	0
1.67321	1	3	1	5.83746e-14	123.064	0
1.67421	1	1	3	3.35131e-14	70.6518	0
1.67421	1	2	2	2.24885e-13	474.099	0
1.67421	1	3	1	5.83685e-14	123.052	0
1.67521	1	1	3	3.35139e-14	70.6535	0
1.67521	1	2	2	2.24887e-13	474.104	0
1.67521	1	3	1	5.83624e-14	123.039	0
1.67621	1	1	3	3.35148e-14	70.6553	0
1.67621	1	2	2	2.2489e-13	474.11	0
1.67621	1	3	1	5.83562e-14	123.026	0
1.67721	1	1	3	3.35156e-14	70.6571	0
1.67721	1	2	2	2.24893e-13	474.115	0
1.67721	1	3	1	5.83501e-14	123.013	0
1.67821	1	1	3	3.35164e-14	70.6589	0
1.67821	1	2	2	2.24895e-13	474.12	0
1.67821	1	3	1	5.8344e-14	123	0
1.67921	1	1	3	3.35173e-14	70.6607	0
1.67921	1	2	2	2.24898e-13	474.126	0
1.67921	1	3	1	5.83379e-14	122.987	0
1.68021	1	1	3	3.35181e-14	70.6624	0
1.68021	1	2	2	2.249e-13	474.131	0
1.68021	1	3	1	5.83318e-14	122.974	0
1.68121	1	1	3	3.3519e-14	70.6642	0
1.68121	1	2	2	2.24903e-13	474.137	0
1.68121	1	3	1	5.83257e-14	122.961	0
1.68221	1	1	3	3.35198e-14	70.666	0
1.68221	1	2	2	2.24905e-13	474.142	0
1.68221	1	3	1	5.83196e-14	122.948	0
1.68321	1	1	3	3.35207e-14	70.6678	0
1.68321	1	2	2	2.24908e-13	474.147	0
1.68321	1	3	1	5.83135e-14	122.936	0
1.68421	1	1	3	3.35215e-14	70.6696	0
1.68421	1	2	2	2.2491e-13	474.153	0
1.68421	1	3	1	5.83074e-14	122.923	0
1.68521	1	1	3	3.35224e-14	70.6713	0
1.68521	1	2	2	2.24913e-13	474.158	0
1.68521	1	3	1	5.83013e-14	122.91	0
1.68621	1	1	3	3.35232e-14	70.6731	0
1.68621	1	2	2	2.24916e-13	474.164	0
1.68621	1	3	1	5.82951e-14	122.897	0
1.68721	1	1	3	3.3524e-14	70.6749	0
1.68721	1	2	2	2.24918e-13	474.169	0
1.68721	1	3	1	5.8289e-14	122.884	0
1.68821	1	1	3	3.35249e-14	70.6767	0
1.68821	1	2	2	2.24921e-13	474.174	0
1.68821	1	3	1	5.82829e-14	122.871	0
1.68921	1	1	3	3.35257e-14	70.6785	0
1.68921	1	2	2	2.24923e-13	474.18	0
1.68921	1	3	1	5.82768e-14	122.858	0
1.69021	1	1	3	3.35266e-14	70.6802	0
1.69021	1	2	2	2.24926e-13	474.185	0
1.69021	1	3	1	5.82707e-14	122.846	0
1.69121	1	1	3	3.35274e-14	70.682	0
1.69121	1	2	2	2.24928e-13	474.19	0
1.69121	1	3	1	5.82646e-14	122.833	0
1.69221	1	1	3	3.35283e-14	70.6838	0
1.69221	1	2	2	2.24931e-13	474.196	0
1.69221	1	3	1	5.82585e-14	122.82	0
1.69321	1	1	3	3.35291e-14	70.6856	0
1.69321	1	2	2	2.24933e-13	474.201	0
1.69321	1	3	1	5.82524e-14	122.807	0
1.69421	1	1	3	3.353e-14	70.6874	0
1.69421	1	2	2	2.24936e-13	474.206	0
1.69421	1	3	1	5.82463e-14	122.794	0
1.69521	1	1	3	3.35308e-14	70.6891	0
1.69521	1	2	2	2.24938e-13	474.211	0
1.69521	1	3	1	5.82402e-14	122.781	0
1.69621	1	1	3	3.35316e-14	70.6909	0
1.69621	1	2	2	2.24941e-13	474.217	0
1.69621	1	3	1	5.82342e-14	122.768	0
1.69721	1	1	3	3.35325e-14	70.6927	0
1.69721	1	2	2	2.24943e-13	474.222	0
1.69721	1	3	1	5.82281e-14	122.756	0
1.69821	1	1	3	3.35333e-14	70.6945	0
1.69821	1	2	2	2.24946e-13	474.227	0
1.69821	1	3	1	5.8222e-14	122.743	0
1.69921	1	1	3	3.35342e-14	70.6963	0
1.69921	1	2	2	2.24948e-13	474.233	0
1.69921	1	3	1	5.82159e-14	122.73	0
1.70021	1	1	3	3.3535e-14	70.698	0
1.70021	1	2	2	2.24951e-13	474.238	0
1.70021	1	3	1	5.82098e-14	122.717	0
1.70121	1	1	3	3.35359e-14	70.6998	0
1.70121	1	2	2	2.24953e-13	474.243	0
1.70121	1	3	1	5.82037e-14	122.704	0
1.70221	1	1	3	3.35367e-14	70.7016	0
1.70221	1	2	2	2.24956e-13	474.248	0
1.70221	1	3	1	5.81976e-14	122.691	0
1.70321	1	1	3	3.35376e-14	70.7034	0
1.70321	1	2	2	2.24958e-13	474.254	0
1.70321	1	3	1	5.81915e-14	122.678	0
1.70421	1	1	3	3.35384e-14	70.7052	0
1.70421	1	2	2	2.24961e-13	474.259	0
1.70421	1	3	1	5.81854e-14	122.666	0
1.70521	1	1	3	3.35392e-14	70.7069	0
1.70521	1	2	2	2.24963e-13	474.264	0
1.70521	1	3	1	5.81793e-14	122.653	0
1.70621	1	1	3	3.35401e-14	70.7087	0
1.70621	1	2	2	2.24966e-13	474.269	0
1.70621	1	3	1	5.81732e-14	122.64	0
1.70721	1	1	3	3.35409e-14	70.7105	0
1.70721	1	2	2	2.24968e-13	474.275	0
1.70721	1	3	1	5.81672e-14	122.627	0
1.70821	1	1	3	3.35418e-14	70.7123	0
1.70821	1	2	2	2.24971e-13	474.28	0
1.70821	1	3	1	5.81611e-14	122.614	0
1.70921	1	1	3	3.35426e-14	70.7141	0
1.70921	1	2	2	2.24973e-13	474.285	0
1.70921	1	3	1	5.8155e-14	122.601	0
1.71021	1	1	3	3.35435e-14	70.7158	0
1.71021	1	2	2	2.24976e-13	474.29	0
1.71021	1	3	1	5.81489e-14	122.589	0
1.71121	1	1	3	3.35443e-14	70.7176	0
1.71121	1	2	2	2.24978e-13	474.296	0
1.71121	1	3	1	5.81428e-14	122.576	0
1.71221	1	1	3	3.35452e-14	70.7194	0
1.71221	1	2	2	2.24981e-13	474.301	0
1.71221	1	3	1	5.81367e-14	122.563	0
1.71321	1	1	3	3.3546e-14	70.7212	0
1.71321	1	2	2	2.24983e-13	474.306	0
1.71321	1	3	1	5.81307e-14	122.55	0
1.71421	1	1	3	3.35469e-14	70.723	0
1.71421	1	2	2	2.24986e-13	474.311	0
1.71421	1	3	1	5.81246e-14	122.537	0
1.71521	1	1	3	3.35477e-14	70.7248	0
1.71521	1	2	2	2.24988e-13	474.316	0
1.71521	1	3	1	5.81185e-14	122.525	0
1.71621	1	1	3	3.35485e-14	70.7265	0
1.71621	1	2	2	2.2499e-13	474.322	0
1.71621	1	3	1	5.81124e-14	122.512	0
1.71721	1	1	3	3.35494e-14	70.7283	0
1.71721	1	2	2	2.24993e-13	474.327	0
1.71721	1	3	1	5.81063e-14	122.499	0
1.71821	1	1	3	3.35502e-14	70.7301	0
1.71821	1	2	2	2.24995e-13	474.332	0
1.71821	1	3	1	5.81003e-14	122.486	0
1.71921	1	1	3	3.35511e-14	70.7319	0
1.71921	1	2	2	2.24998e-13	474.337	0
1.71921	1	3	1	5.80942e-14	122.473	0
1.72021	1	1	3	3.35519e-14	70.7337	0
1.72021	1	2	2	2.25e-13	474.342	0
1.72021	1	3	1	5.80881e-14	122.46	0
1.72121	1	1	3	3.35528e-14	70.7354	0
1.72121	1	2	2	2.25003e-13	474.347	0
1.72121	1	3	1	5.8082e-14	122.448	0
1.72221	1	1	3	3.35536e-14	70.7372	0
1.72221	1	2	2	2.25005e-13	474.353	0
1.72221	1	3	1	5.8076e-14	122.435	0
1.72321	1	1	3	3.35545e-14	70.739	0
1.72321	1	2	2	2.25008e-13	474.358	0
1.72321	1	3	1	5.80699e-14	122.422	0
1.72421	1	1	3	3.35553e-14	70.7408	0
1.72421	1	2	2	2.2501e-13	474.363	0
1.72421	1	3	1	5.80638e-14	122.409	0
1.72521	1	1	3	3.35561e-14	70.7426	0
1.72521	1	2	2	2.25013e-13	474.368	0
1.72521	1	3	1	5.80577e-14	122.396	0
1.72621	1	1	3	3.3557e-14	70.7444	0
1.72621	1	2	2	2.25015e-13	474.373	0
1.72621	1	3	1	5.80517e-14	122.384	0
1.72721	1	1	3	3.35578e-14	70.7461	0
1.72721	1	2	2	2.25017e-13	474.378	0
1.72721	1	3	1	5.80456e-14	122.371	0
1.72821	1	1	3	3.35587e-14	70.7479	0
1.72821	1	2	2	2.2502e-13	474.383	0
1.72821	1	3	1	5.80395e-14	122.358	0
1.72921	1	1	3	3.35595e-14	70.7497	0
1.72921	1	2	2	2.25022e-13	474.388	0
1.72921	1	3	1	5.80335e-14	122.345	0
1.73021	1	1	3	3.35604e-14	70.7515	0
1.73021	1	2	2	2.25025e-13	474.394	0
1.73021	1	3	1	5.80274e-14	122.333	0
1.73121	1	1	3	3.35612e-14	70.7533	0
1.73121	1	2	2	2.25027e-13	474.399	0
1.73121	1	3	1	5.80213e-14	122.32	0
1.73221	1	1	3	3.35621e-14	70.755	0
1.73221	1	2	2	2.25029e-13	474.404	0
1.73221	1	3	1	5.80153e-14	122.307	0
1.73321	1	1	3	3.35629e-14	70.7568	0
1.73321	1	2	2	2.25032e-13	474.409	0
1.73321	1	3	1	5.80092e-14	122.294	0
1.73421	1	1	3	3.35638e-14	70.7586	0
1.73421	1	2	2	2.25034e-13	474.414	0
1.73421	1	3	1	5.80032e-14	122.281	0
1.73521	1	1	3	3.35646e-14	70.7604	0
1.73521	1	2	2	2.25037e-13	474.419	0
1.73521	1	3	1	5.79971e-14	122.269	0
1.73621	1	1	3	3.35654e-14	70.7622	0
1.73621	1	2	2	2.25039e-13	474.424	0
1.73621	1	3	1	5.7991e-14	122.256	0
1.73721	1	1	3	3.35663e-14	70.764	0
1.73721	1	2	2	2.25042e-13	474.429	0
1.73721	1	3	1	5.7985e-14	122.243	0
